epoch,train_loss,train_accuracy,train_macro_f1,train_weighted_f1,train_qwk,valid_loss,valid_accuracy,valid_macro_f1,valid_weighted_f1,valid_qwk,lr
1,1.1449777615151715,0.5911262798634812,0.5826600249440499,0.5784432947872656,0.701162171773476,1.2056074090342703,0.6967213114754098,0.5588377973951071,0.7108221672333334,0.7719083554286491,0.0
